Date,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureHighInches,SeaLevelPressureAvgInches,SeaLevelPressureLowInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches,Events,Alerta_Consumo_Critico,Alerta_Temp_Extrema
2018-12-06,-2.9,-9.4,61.0,17.0,25.0,102.21,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.4,-9.1,65.0,15.0,25.0,102.26,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.4,-9.1,65.0,15.0,25.0,102.26,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.4,-9.1,65.0,15.0,25.0,102.26,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.4,-9.1,65.0,15.0,25.0,102.26,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.9,-9.0,68.0,11.0,25.0,102.33,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.9,-9.0,68.0,11.0,25.0,102.33,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.9,-9.0,68.0,11.0,25.0,102.33,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.9,-9.0,68.0,11.0,25.0,102.33,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.2,-9.7,71.0,9.0,25.0,102.38,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.2,-9.7,71.0,9.0,25.0,102.38,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.2,-9.7,71.0,9.0,25.0,102.38,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.2,-9.7,71.0,9.0,25.0,102.38,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.7,-9.7,73.0,13.0,25.0,102.45,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.7,-9.7,73.0,13.0,25.0,102.45,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.7,-9.7,73.0,13.0,25.0,102.45,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.7,-9.7,73.0,13.0,25.0,102.45,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.9,-10.0,73.0,11.0,24.1,102.47,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.9,-10.0,73.0,11.0,24.1,102.47,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.9,-10.0,73.0,11.0,24.1,102.47,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-5.9,-10.0,73.0,11.0,24.1,102.47,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-4.6,-8.8,72.0,7.0,24.1,102.52,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-4.6,-8.8,72.0,7.0,24.1,102.52,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-4.6,-8.8,72.0,7.0,24.1,102.52,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-4.6,-8.8,72.0,7.0,24.1,102.52,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.4,-8.9,66.0,9.0,48.3,102.53,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.4,-8.9,66.0,9.0,48.3,102.53,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.4,-8.9,66.0,9.0,48.3,102.53,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-3.4,-8.9,66.0,9.0,48.3,102.53,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.6,-8.4,64.0,13.0,48.3,102.56,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.6,-8.4,64.0,13.0,48.3,102.56,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.6,-8.4,64.0,13.0,48.3,102.56,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.6,-8.4,64.0,13.0,48.3,102.56,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.8,-8.9,58.0,13.0,48.3,102.46,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.8,-8.9,58.0,13.0,48.3,102.46,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.8,-8.9,58.0,13.0,48.3,102.46,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.8,-8.9,58.0,13.0,48.3,102.46,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.8,-9.4,56.0,6.0,48.3,102.37,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.8,-9.4,56.0,6.0,48.3,102.37,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.8,-9.4,56.0,6.0,48.3,102.37,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.8,-9.4,56.0,6.0,48.3,102.37,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.0,-8.3,58.0,7.0,48.3,102.27,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.0,-8.3,58.0,7.0,48.3,102.27,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.0,-8.3,58.0,7.0,48.3,102.27,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.0,-8.3,58.0,7.0,48.3,102.27,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-0.9,-8.7,55.0,13.0,48.3,102.21,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-0.9,-8.7,55.0,13.0,48.3,102.21,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-0.9,-8.7,55.0,13.0,48.3,102.21,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-0.9,-8.7,55.0,13.0,48.3,102.21,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.2,-7.9,60.0,11.0,48.3,102.18,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.2,-7.9,60.0,11.0,48.3,102.18,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.2,-7.9,60.0,11.0,48.3,102.18,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.2,-7.9,60.0,11.0,48.3,102.18,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.9,68.0,7.0,48.3,102.11,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.9,68.0,7.0,48.3,102.11,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.9,68.0,7.0,48.3,102.11,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.9,68.0,7.0,48.3,102.11,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.6,69.0,7.0,25.0,102.1,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.6,69.0,7.0,25.0,102.1,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.6,69.0,7.0,25.0,102.1,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.6,69.0,7.0,25.0,102.1,Mainly Clear,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.7,-6.8,73.0,13.0,25.0,102.06,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.7,-6.8,73.0,13.0,25.0,102.06,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.7,-6.8,73.0,13.0,25.0,102.06,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.7,-6.8,73.0,13.0,25.0,102.06,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.4,71.0,9.0,25.0,102.05,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.4,71.0,9.0,25.0,102.05,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.4,71.0,9.0,25.0,102.05,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.8,-7.4,71.0,9.0,25.0,102.05,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.9,-7.4,66.0,7.0,25.0,101.95,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.9,-7.4,66.0,7.0,25.0,101.95,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.9,-7.4,66.0,7.0,25.0,101.95,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.9,-7.4,66.0,7.0,25.0,101.95,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.7,-7.0,67.0,11.0,25.0,101.88,Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.7,-7.0,67.0,11.0,25.0,101.88,Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.7,-7.0,67.0,11.0,25.0,101.88,Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.7,-7.0,67.0,11.0,25.0,101.88,Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.4,-7.2,65.0,17.0,25.0,101.8,Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.4,-7.2,65.0,17.0,25.0,101.8,Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.4,-7.2,65.0,17.0,25.0,101.8,Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.4,-7.2,65.0,17.0,25.0,101.8,Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.1,-6.0,69.0,7.0,25.0,101.73,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.1,-6.0,69.0,7.0,25.0,101.73,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.1,-6.0,69.0,7.0,25.0,101.73,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-1.1,-6.0,69.0,7.0,25.0,101.73,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-06,-2.1,-9.7,56.0,20.0,25.0,102.1,Mostly Cloudy,2791.67,1271.21,196.62,1.16,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.3,-5.9,71.0,13.0,25.0,101.67,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.3,-5.9,71.0,13.0,25.0,101.67,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.3,-5.9,71.0,13.0,25.0,101.67,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.5,-5.7,73.0,7.0,25.0,101.58,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.5,-5.7,73.0,7.0,25.0,101.58,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.5,-5.7,73.0,7.0,25.0,101.58,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.5,-5.7,73.0,7.0,25.0,101.58,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.3,-5.3,74.0,9.0,25.0,101.51,Mainly Clear,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.3,-5.3,74.0,9.0,25.0,101.51,Mainly Clear,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.3,-5.3,74.0,9.0,25.0,101.51,Mainly Clear,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.3,-5.3,74.0,9.0,25.0,101.51,Mainly Clear,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.8,-5.3,77.0,9.0,25.0,101.46,Mainly Clear,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.8,-5.3,77.0,9.0,25.0,101.46,Mainly Clear,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.8,-5.3,77.0,9.0,25.0,101.46,Mainly Clear,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-1.8,-5.3,77.0,9.0,25.0,101.46,Mainly Clear,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.7,-5.7,80.0,11.0,25.0,101.38,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.7,-5.7,80.0,11.0,25.0,101.38,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.7,-5.7,80.0,11.0,25.0,101.38,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.7,-5.7,80.0,11.0,25.0,101.38,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.2,-5.5,78.0,11.0,25.0,101.3,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.2,-5.5,78.0,11.0,25.0,101.3,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.2,-5.5,78.0,11.0,25.0,101.3,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.2,-5.5,78.0,11.0,25.0,101.3,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.9,-5.5,82.0,7.0,25.0,101.27,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.9,-5.5,82.0,7.0,25.0,101.27,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.9,-5.5,82.0,7.0,25.0,101.27,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.9,-5.5,82.0,7.0,25.0,101.27,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.8,-5.3,83.0,11.0,24.1,101.3,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.8,-5.3,83.0,11.0,24.1,101.3,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.8,-5.3,83.0,11.0,24.1,101.3,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.8,-5.3,83.0,11.0,24.1,101.3,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-3.3,-5.4,85.0,7.0,24.1,101.29,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-3.3,-5.4,85.0,7.0,24.1,101.29,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-3.3,-5.4,85.0,7.0,24.1,101.29,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-3.3,-5.4,85.0,7.0,24.1,101.29,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.1,-4.7,82.0,7.0,24.1,101.32,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.1,-4.7,82.0,7.0,24.1,101.32,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.1,-4.7,82.0,7.0,24.1,101.32,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,-2.1,-4.7,82.0,7.0,24.1,101.32,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,1.2,-5.8,60.0,9.0,48.3,101.26,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,1.2,-5.8,60.0,9.0,48.3,101.26,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,1.2,-5.8,60.0,9.0,48.3,101.26,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,1.2,-5.8,60.0,9.0,48.3,101.26,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.6,-5.0,57.0,4.0,48.3,101.24,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.6,-5.0,57.0,4.0,48.3,101.24,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.6,-5.0,57.0,4.0,48.3,101.24,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.6,-5.0,57.0,4.0,48.3,101.24,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,3.0,-5.0,56.0,4.0,24.1,101.2,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,3.0,-5.0,56.0,4.0,24.1,101.2,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,3.0,-5.0,56.0,4.0,24.1,101.2,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,3.0,-5.0,56.0,4.0,24.1,101.2,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,3.7,-4.3,56.0,6.0,48.3,101.15,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.7,-4.3,56.0,6.0,48.3,101.15,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.7,-4.3,56.0,6.0,48.3,101.15,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.7,-4.3,56.0,6.0,48.3,101.15,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.9,-4.3,55.0,11.0,48.3,101.09,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.9,-4.3,55.0,11.0,48.3,101.09,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.9,-4.3,55.0,11.0,48.3,101.09,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.9,-4.3,55.0,11.0,48.3,101.09,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.9,-3.3,59.0,11.0,48.3,101.11,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.9,-3.3,59.0,11.0,48.3,101.11,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.9,-3.3,59.0,11.0,48.3,101.11,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.9,-3.3,59.0,11.0,48.3,101.11,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.5,-3.8,59.0,9.0,24.1,101.13,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.5,-3.8,59.0,9.0,24.1,101.13,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.5,-3.8,59.0,9.0,24.1,101.13,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,3.5,-3.8,59.0,9.0,24.1,101.13,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,0
2018-12-07,2.8,-3.3,64.0,11.0,25.0,101.14,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.8,-3.3,64.0,11.0,25.0,101.14,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.8,-3.3,64.0,11.0,25.0,101.14,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.8,-3.3,64.0,11.0,25.0,101.14,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.2,-3.5,66.0,7.0,25.0,101.13,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.2,-3.5,66.0,7.0,25.0,101.13,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.2,-3.5,66.0,7.0,25.0,101.13,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.2,-3.5,66.0,7.0,25.0,101.13,Mostly Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.2,-3.3,67.0,6.0,25.0,101.17,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.2,-3.3,67.0,6.0,25.0,101.17,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.2,-3.3,67.0,6.0,25.0,101.17,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
2018-12-07,2.2,-3.3,67.0,6.0,25.0,101.17,Cloudy,2672.51,866.52,183.57,1.11,,,,,,,,,,,,,,,,,,,,,0,1
